case_group,addr1,addr2,is_match,quality,category,notes
block_neardupe,Nungrado Pyongyang Democratic People's Republic of Korea,"Nungrado, Pyongyang, KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",true,STRONG,translation_cjk,"Same district and city name, only country phrasing order differs. [tw_shtc/eu_fsf]"
block_neardupe,"d. 3A str. 6 etazh 1 pom. 2, ul. 1-Ya Frunzenskaya, Moscow, 119146","D. 3A STR. 6 ETAZH 2 POM. 2, UL. 1-YA FRUNZENSKAYA, MOSCOW, 119146",false,STRONG,unit_differs,Same building but different floor (etazh 1 vs etazh 2). [us_ofac_sdn/us_sam_exclusions]
block_neardupe,"Trust Company Complex, Ajeltake Road Ajeltake Island Majuro 96960 Marshall Islands","Trust Company Complex, Ajeltake Road, Majuro, Ajeltake Island 96960, Marshall Islands",true,STRONG,punctuation_only,"Identical address components, only field order and punctuation differ. [tw_shtc/ua_war_sanctions]"
block_neardupe,"TAIHAN SMART TOWER, 317 SIMIN-DAERO, DONGAN-GU, ANYANG-SI, 14055, GYEONGGI-DO, Korea, Republic of","Taihan Smart Tower 317 Simin-daero Dongan-gu Anyang-si, 14055 Gyeonggi-do Republic of Korea",true,STRONG,punctuation_only,"Identical address, differing only in punctuation and formatting. [worldbank_debarred/ebrd_ineligible]"
block_neardupe,"2, RUE PLACE DU LAC, 1204, GENEVA","Rue Place du Lac 2, 1204, Geneva",true,STRONG,punctuation_only,"Same street, number, postal code, and city, different order. [us_sam_exclusions/us_ofac_cons]"
block_neardupe,"УЛ АКАДЕМИКА КОРОЛЕВА Д. 13 СТР. 1, Г.МОСКВА, 129515","УЛ. КОРОЛЕВА АКАДЕМИКА Д.13 СТР.1, Г.МОСКВА, 129515",true,STRONG,punctuation_only,"Same street, house, structure, city and postcode; only word order differs. [ext_ru_egrul/ext_ru_egrul]"
block_neardupe,"Pyongchon 1-dong, Pyongchon-guyok, Pyongyang, Democratic People's Republic of Korea","Pyongchon 1-dong, Pyongchon-guyok, Pyongyang, KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",true,STRONG,country_naming,"Identical address, only country name formatting differs. [ua_sfms_blacklist/eu_fsf]"
block_neardupe,GEORGETOWN CAYMAN ISLANDS,GEORGETOWN GEORGETOWN CAYMAN ISLANDS,true,STRONG,punctuation_only,"Duplicate word aside, both refer to Georgetown, Cayman Islands. [iso9362_bic/iso9362_bic]"
block_neardupe,"113-115 George Lane Enterprise House, E18 1AB London","Enterprise House, 113/115 George Lane, London E18 1AB",true,STRONG,formatting_reorder,"Same address components, just reordered. [ext_gb_coh_psc/us_trade_csl]"
block_neardupe,35 BALLARDS LANE LONDON LONDON N3 1XW UNITED KINGDOM,35 BALLARDS LANE LONDON N3 1XW UNITED KINGDOM,true,STRONG,punctuation_only,Identical address; B just omits duplicate 'London' field. [iso9362_bic/iso9362_bic]
block_neardupe,"Business Center 1, M Floor, The Meydan Hotel, Nad Al Sheba, DUBAI, DUBAI, United Arab Emirates","Business Center 1, M Floor, The Meydan Hotel, Nad Al Sheba, Dubai, United Arab Emirates",true,STRONG,punctuation_only,"Identical address, only case differences. [permid/ch_seco_sanctions]"
block_neardupe,"123112, г. Москва, ул. Тестовская, д.10","УЛ ТЕСТОВСКАЯ Д. 10, Г.МОСКВА, 123112",true,STRONG,punctuation_only,"Same street, house number, city, and postal code. [ru_cbr_banks/ext_ru_egrul]"
block_raretoken,"Khirbit Maaza, 36th Estate, Ghaya Estate Area, Tartus, SYRIAN ARAB REPUBLIC","Tartous, Khirbit Maaza, 36e Estate, Ghaya Estate Area",true,MEDIUM,translit_cyrillic,"Same location details, minor spelling/language variation of Tartus and estate numbering. [eu_fsf/mc_fund_freezes]"
block_neardupe,"УЛ. КОЛПАКОВА Д.15 К.2, Г. МЫТИЩИ, МОСКОВСКАЯ ОБЛАСТЬ, 141021","УЛ. КОЛПАКОВА Д.2 К.15, Г. МЫТИЩИ, МОСКОВСКАЯ ОБЛАСТЬ, 141021",false,STRONG,house_number_differs,"House and building numbers swapped, referring to different buildings. [ext_ru_egrul/ext_ru_egrul]"
block_neardupe,"d. 3A str. 6 etazh 1 pom. 2, ul. 1-Ya Frunzenskaya, Moscow, 119146","d. 3A str. 6 etazh 2 pom. 2, ul. 1-Ya Frunzenskaya, Moscow, 119146",false,STRONG,unit_differs,Same building but different floor (etazh 1 vs etazh 2). [us_ofac_sdn/us_ofac_sdn]
block_neardupe,"УЛ. ГАГАРИНА Д.28, Г. ЕКАТЕРИНБУРГ, СВЕРДЛОВСКАЯ ОБЛАСТЬ, 620078","УЛ. ГАГАРИНА Д. 28 Д, Г. ЕКАТЕРИНБУРГ, СВЕРДЛОВСКАЯ ОБЛАСТЬ, 620078",false,MEDIUM,house_number_differs,"House number 28 vs 28D differ, likely distinct buildings. [ext_ru_egrul/ext_ru_egrul]"
block_neardupe,"ПЕР. БОЛЬШОЙ САВВИНСКИЙ Д. 2 СТР. 4, Г.МОСКВА, 119435","ПЕР. БОЛЬШОЙ САВВИНСКИЙ Д. 4 СТР. 2, Г.МОСКВА, 119435",false,STRONG,house_number_differs,House number 2 vs 4 (and building 4 vs 2) differ. [ext_ru_egrul/ext_ru_egrul]
block_raretoken,"House Nu 37 - 30th Street - defence, Housing Authority, Karachi Pakistan, Karachi Pakistan, Palatial bungalow in the hilly area of Noorabad in Karachi Pakistan","Palatial bungalow in the hilly area of Noorabad in Karachi, Pakistan",true,WEAK,subset,A includes specific DHA street address plus same Noorabad description; B only has description. [za_fic_sanctions/un_sc_sanctions]
block_neardupe,"West Virginia, Virginia, United States","West Virginia, West Virginia, United States",false,MEDIUM,different_city,"A refers to a place in Virginia state, B in West Virginia state. [gem_energy_ownership/gem_energy_ownership]"
block_neardupe,"ПРОЕЗД 1-Й ПЕРОВА ПОЛЯ Д. 9 СТР. 1, Г.МОСКВА, 111141","ПРОЕЗД 1-Й ПЕРОВА ПОЛЯ Д. 9 СТР. 9, Г.МОСКВА, 111141",false,STRONG,unit_differs,Same street and house number but different building/строение number (СТР. 1 vs СТР. 9). [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"УЛ ГАЛЬПЕРИНА Д. 6/6, Г ПЕРМЬ, ПЕРМСКИЙ КРАЙ, 614101","УЛ. ГАЛЬПЕРИНА Д. 6, Г. ПЕРМЬ, ПЕРМСКИЙ КРАЙ, 614101",false,MEDIUM,house_number_differs,House number 6/6 vs 6 may indicate different buildings. [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"УЛ. БАБУШКИНА ЛЕТЧИКА Д.9/1 К.1, Г.МОСКВА, 129344","УЛ ЛЁТЧИКА БАБУШКИНА Д. 9 К. 1, Г.МОСКВА, 129344",false,WEAK,house_number_differs,"House number 9/1 vs 9, despite same korpus 1. [ext_ru_egrul/ext_ru_egrul]"
block_neardupe,"ПЕР. 1-Й КОЖЕВНИЧЕСКИЙ Д. 6 СТР. 1, Г.МОСКВА, 115114","ПЕР 1-Й КОЖЕВНИЧЕСКИЙ Д. 6 СТР. 6, Г.МОСКВА, 115114",false,STRONG,unit_differs,Different building structure numbers (СТР. 1 vs СТР. 6) at same address. [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"ПЕР. БОЛЬШОЙ САВВИНСКИЙ Д. 2/4/6 СТР. 2, Г.МОСКВА, 119435","ПЕР. БОЛЬШОЙ САВВИНСКИЙ Д. 2-4-6 СТР. 4, Г.МОСКВА, 119435",false,STRONG,unit_differs,Same street and house number but different building (СТР. 2 vs СТР. 4). [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"Dongguan North Road, Tumusuk City, Xinjiang 4 No. Yu Ying Jia Yuan 2 building 1-2 Number","Dongguan North Road, Tumusuk City, Xinjiang 4 No. Yu Ying Jia Yuan 4 building 1-2 Number",false,MEDIUM,house_number_differs,Different building number (2 vs 4) within Yu Ying Jia Yuan complex. [shu_uyghur_companies/shu_uyghur_companies]
block_raretoken,"Mahmutbey Mahallesi, Tasocagi Yolu Caddesi, BALANCE GUNESLI No:19/6 KAT :16 D:C1/34, ISTANBUL, Turkey","Mahmutbey Tasocagi Yolu No: 19/34, Istanbul",true,WEAK,subset,"Same street and building number 19, unit 34 matches despite differing detail. [permid/us_ofac_sdn]"
block_neardupe,"ПЕР БОЛЬШОЙ ТРЁХСВЯТИТЕЛЬСКИЙ Д. 2/1 СТР. 1, Г.МОСКВА, 109028","ПЕР. БОЛЬШОЙ ТРЁХСВЯТИТЕЛЬСКИЙ Д. 2/1 СТР. 2, Г.МОСКВА, 109028",false,STRONG,unit_differs,Same street and house number but different building (СТР. 1 vs СТР. 2). [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"ПЕР. БОЛЬШОЙ САВВИНСКИЙ Д. 2 СТР. 9, Г.МОСКВА, 119435","ПЕР. БОЛЬШОЙ САВВИНСКИЙ Д. 9 СТР. 2, Г.МОСКВА, 119435",false,STRONG,house_number_differs,House and building numbers are swapped: Д.2 СТР.9 vs Д.9 СТР.2. [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"УЛ. ЛОМОНОСОВА Д.1 Г, Г. СПАССК-РЯЗАНСКИЙ, Рязанская область, 391050","УЛ. ЛОМОНОСОВА Д.1 Д, Г. СПАССК-РЯЗАНСКИЙ, РЯЗАНСКАЯ ОБЛАСТЬ, 391050",false,STRONG,house_number_differs,Building letter differs: 1Г vs 1Д. [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"ПЕР. КРИВОКОЛЕННЫЙ Д. 4 СТР. 5, Г.МОСКВА, 101000","ПЕР. КРИВОКОЛЕННЫЙ Д. 5 СТР. 4, Г.МОСКВА, 101000",false,STRONG,house_number_differs,House and building numbers swapped (4 стр.5 vs 5 стр.4) indicate different buildings. [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"Virginia, West Virginia, United States","West Virginia, Virginia, United States",false,WEAK,different_city,"Ambiguous reversed fields could indicate distinct city/state combinations, not clearly same. [gem_energy_ownership/gem_energy_ownership]"
block_neardupe,"UL. SMIRNOVSKAYA D. 10, STR. 8. KABINET 10, MOSCOW, 109052","Ul. Smirnovskaya d. 10, Str. 8, Kabinet 8, Moscow, 109052",false,STRONG,unit_differs,"Different kabinet (office) numbers, 10 vs 8, at same building. [us_sam_exclusions/us_ofac_sdn]"
block_neardupe,"ПЕР 1-Й КОЖЕВНИЧЕСКИЙ Д. 6 СТР. 1, Г.МОСКВА, 115114","ПЕР 1-Й КОЖЕВНИЧЕСКИЙ Д. 6 СТР. 6, Г.МОСКВА, 115114",false,STRONG,unit_differs,Different building structure number (СТР. 1 vs СТР. 6) at same address. [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"Delaware, Michigan, United States","Michigan, Delaware, United States",false,MEDIUM,different_city,"Order swap changes which is city vs state, implying different places. [gem_energy_ownership/gem_energy_ownership]"
block_neardupe,"D. 3A STR. 6 ETAZH 1 POM. 2, UL. 1-YA FRUNZENSKAYA, MOSCOW, 119146","d. 3A str. 6 etazh 2 pom. 2, ul. 1-Ya Frunzenskaya, Moscow, 119146",false,STRONG,unit_differs,Same building but different floor (etazh 1 vs 2). [us_sam_exclusions/us_ofac_sdn]
block_neardupe,"УЛ СОЛЯНКА Д. 1/2 СТР. 1, Г.МОСКВА, 109028","УЛ. СОЛЯНКА Д.1/2 СТР.2, Г.МОСКВА, 109028",false,STRONG,unit_differs,Same street and house number but different building/structure (STR. 1 vs STR. 2). [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"West Virginia, United States","West Virginia, Virginia, United States",false,WEAK,different_city,"B lists two distinct states, unclear which matches A's West Virginia. [gem_energy_ownership/gem_energy_ownership]"
block_neardupe,"Ш. МОСКОВСКОЕ Д.294 Г, Г. НИЖНИЙ НОВГОРОД, НИЖЕГОРОДСКАЯ ОБЛАСТЬ, 603124","Ш. МОСКОВСКОЕ Д. 294 Д, Г. НИЖНИЙ НОВГОРОД, НИЖЕГОРОДСКАЯ ОБЛАСТЬ, 603124",false,STRONG,house_number_differs,Building letter differs: 294 Г vs 294 Д. [ext_ru_egrul/ext_ru_egrul]
block_neardupe,1-1 MARUNOUCHI 2- CHOME CHIYODA- KU TOKYO TOKYO 100-0005 JAPAN,"2-1 MARUNOUCHI 2- CHOME, CHIYODA-KU TOKYO 100-0005 JAPAN",false,MEDIUM,house_number_differs,Building numbers differ: 1-1 vs 2-1 Marunouchi 2-chome. [iso9362_bic/iso9362_bic]
block_neardupe,"ПЕР БОЛЬШОЙ САВВИНСКИЙ Д. 2/4/6 СТР. 2, Г.МОСКВА, 119435","ПЕР. БОЛЬШОЙ САВВИНСКИЙ Д. 2-4-6 СТР. 4, Г.МОСКВА, 119435",false,STRONG,unit_differs,Same street and building number but different строение (building unit) 2 vs 4. [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"d. 3A str. 6 etazh 1 pom, 2, ul. 1-Ya Frunzenskaya, Moscow, 119146","d. 3A str. 6 etazh 2 pom. 2, ul. 1-Ya Frunzenskaya, Moscow, 119146",false,STRONG,unit_differs,Different floor (etazh 1 vs 2) in same building. [us_ofac_sdn/us_ofac_sdn]
block_neardupe,"ПЕР БОЛЬШОЙ САВВИНСКИЙ Д. 2 СТР. 4, Г.МОСКВА, 119435","ПЕР. БОЛЬШОЙ САВВИНСКИЙ Д. 4 СТР. 2, Г.МОСКВА, 119435",false,STRONG,house_number_differs,House and building numbers swapped: 2 str.4 vs 4 str.2. [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"Delaware, Indiana, United States","Indiana, Delaware, United States",false,MEDIUM,different_city,"Field order swapped implies different county/state pairing, likely different locations. [gem_energy_ownership/gem_energy_ownership]"
block_neardupe,"D. 3A STR. 6 ETAZH 1 POM. 2, UL. 1-YA FRUNZENSKAYA, MOSCOW, 119146","D. 3A STR. 6 ETAZH 2 POM. 2, UL. 1-YA FRUNZENSKAYA, MOSCOW, 119146",false,STRONG,unit_differs,Same building but different floor (etazh 1 vs 2). [us_sam_exclusions/us_sam_exclusions]
block_neardupe,"ПЕР КРИВОКОЛЕННЫЙ Д. 4 СТР. 5, Г.МОСКВА, 101000","ПЕР. КРИВОКОЛЕННЫЙ Д. 5 СТР. 4, Г.МОСКВА, 101000",false,STRONG,house_number_differs,"House number and building number swapped, referring to different buildings. [ext_ru_egrul/ext_ru_egrul]"
block_neardupe,"ПЕР. БОЛЬШОЙ САВВИНСКИЙ Д. 2 СТР. 4, Г.МОСКВА, 119435","ПЕР БОЛЬШОЙ САВВИНСКИЙ Д. 4 СТР. 2, Г.МОСКВА, 119435",false,STRONG,house_number_differs,House and building numbers swapped: 2 стр.4 vs 4 стр.2. [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"УЛ ВЕРХНЯЯ КРАСНОСЕЛЬСКАЯ Д. 2/1 СТР. 1, Г.МОСКВА, 107140","УЛ. ВЕРХНЯЯ КРАСНОСЕЛЬСКАЯ Д. 2/1 СТР. 2, Г.МОСКВА, 107140",false,STRONG,unit_differs,Same street and house number but different building (СТР. 1 vs СТР. 2). [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"УЛ. МЯСНИЦКАЯ Д.30/1/2 СТР.1, Г.МОСКВА, 101000","УЛ. МЯСНИЦКАЯ Д.30/1/2 СТР.2, Г.МОСКВА, 101000",false,STRONG,unit_differs,Different building structures (СТР.1 vs СТР.2) at same address [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"УЛ ИМ. АЛЕКСАНДРА НОСАЛЕНКО Д. 1/1, ЛАЗУРНЫЙ, КРАСНОДАРСКИЙ КРАЙ, 350032","УЛ ИМ. АЛЕКСАНДРА НОСАЛЕНКО Д. 1, ЛАЗУРНЫЙ, КРАСНОДАРСКИЙ КРАЙ, 350032",false,STRONG,house_number_differs,House number 1/1 vs 1 differ. [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"УЛ. МОСКОВСКАЯ Д.10 Г, Г. ТАМБОВ, ТАМБОВСКАЯ ОБЛАСТЬ, 392000","УЛ. МОСКОВСКАЯ Д. 10, Г. ТАМБОВ, ТАМБОВСКАЯ ОБЛАСТЬ, 392000",false,MEDIUM,house_number_differs,Building '10 Г' vs '10' differ in house letter designation. [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"УЛ. СВЕТЛАНСКАЯ Д.113, Г. ВЛАДИВОСТОК, ПРИМОРСКИЙ КРАЙ, 690001","УЛ. СВЕТЛАНСКАЯ Д.113 Г, Г. ВЛАДИВОСТОК, ПРИМОРСКИЙ КРАЙ, 690001",false,MEDIUM,house_number_differs,"B specifies building letter 'Г' after house number 113, A does not. [ext_ru_egrul/ext_ru_egrul]"
block_neardupe,"D. 3A STR. 6 ETAZH 1 POM, 2, UL. 1-YA FRUNZENSKAYA, MOSCOW, 119146","D. 3A STR. 6 ETAZH 2 POM. 2, UL. 1-YA FRUNZENSKAYA, MOSCOW, 119146",false,STRONG,unit_differs,Different floor (etazh 1 vs 2) in same building. [us_sam_exclusions/us_sam_exclusions]
block_neardupe,"Д. 1 СТР. 75-Г, Г.МОСКВА, 119234","Д. 1 СТР. 75, Г.МОСКВА, 119234",false,MEDIUM,house_number_differs,"Building number 75-Г differs from 75, likely distinct structures. [ext_ru_egrul/ext_ru_egrul]"
block_neardupe,"Av Paseo de la Reforma No. 135, Hemiciclo Piso 5 Oficina 6, Col. Tabacalera, Alcaldía Cuauhtémoc, Cd. de México, C. P. 06030.","Av Paseo de la Reforma No. 135, Hemiciclo Piso 6 Oficina 5, Col. Tabacalera, Alcaldía Cuauhtémoc, Cd. de México, C. P. 06030.",false,STRONG,unit_differs,Floor and office numbers swapped: Piso5/Oficina6 vs Piso6/Oficina5. [mx_senators/mx_senators]
block_neardupe,"УЛ ГАЛЬПЕРИНА Д. 6/6, ПЕРМЬ, ПЕРМСКИЙ КРАЙ, 614101","УЛ ГАЛЬПЕРИНА Д. 6, ПЕРМЬ, ПЕРМСКИЙ КРАЙ, 614101",false,MEDIUM,house_number_differs,"House number 6/6 vs 6 differ, likely different buildings. [ext_ru_egrul/ext_ru_egrul]"
block_neardupe,"Ul. Smirnovskaya d. 10, Str. 8. kabinet 10, Moscow, 109052","UL. SMIRNOVSKAYA D. 10, STR. 8, KABINET 8, MOSCOW, 109052",false,STRONG,unit_differs,"Different kabinet (office) numbers, 10 vs 8. [us_ofac_sdn/us_sam_exclusions]"
block_neardupe,"Ш. ВАРШАВСКОЕ Д.17 СТР.1, Г.МОСКВА, 117105","Ш ВАРШАВСКОЕ Д. 1 СТР. 17, Г.МОСКВА, 117105",false,STRONG,house_number_differs,"House 17 str.1 vs house 1 str.17, different building numbers. [ext_ru_egrul/ext_ru_egrul]"
block_neardupe,"УЛ. ОДЕССКАЯ Д. 1 К. 3, Г. ТЮМЕНЬ, ТЮМЕНСКАЯ ОБЛАСТЬ, 625023","УЛ. ОДЕССКАЯ Д.3 К.1, Г. ТЮМЕНЬ, ТЮМЕНСКАЯ ОБЛАСТЬ, 625023",false,STRONG,house_number_differs,House and building numbers swapped: 1 K.3 vs 3 K.1. [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"УЛ. 1-Я МАГИСТРАЛЬНАЯ Д.17/1 СТР. 1, Г.МОСКВА, 123007","УЛ. 1-Я МАГИСТРАЛЬНАЯ Д. 17 СТР. 1, Г.МОСКВА, 123007",false,MEDIUM,house_number_differs,House number 17/1 vs 17 differ. [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"ТЕР ЛЕНИНСКИЕ ГОРЫ Д. 1 СТР. 75-Г, Г.МОСКВА, 119234","ТЕР ЛЕНИНСКИЕ ГОРЫ Д. 1 СТР. 75, Г.МОСКВА, 119234",false,STRONG,house_number_differs,Building number 75-Г differs from 75. [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"УЛ ИМ. АТАРБЕКОВА Д. 1/1, КРАСНОДАР, КРАСНОДАРСКИЙ КРАЙ, 350062","УЛ ИМ. АТАРБЕКОВА Д. 1, КРАСНОДАР, КРАСНОДАРСКИЙ КРАЙ, 350062",false,MEDIUM,house_number_differs,House number 1/1 vs 1 on same street differ. [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"УЛ СОЛЯНКА Д. 1/2 СТР. 1, Г.МОСКВА, 109028","УЛ СОЛЯНКА Д. 1/2 СТР. 2, Г.МОСКВА, 109028",false,STRONG,unit_differs,Same street and number but different building (СТР. 1 vs СТР. 2). [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"УЛ. 1-Й КОННОЙ АРМИИ Д.4/1, Г. РОСТОВ-НА-ДОНУ, РОСТОВСКАЯ ОБЛАСТЬ, 344029","УЛ. 1-Й КОННОЙ АРМИИ Д.4 Д, Г. РОСТОВ-НА-ДОНУ, РОСТОВСКАЯ ОБЛАСТЬ, 344029",false,MEDIUM,house_number_differs,"House number 4/1 vs 4 D differ, likely distinct buildings. [ext_ru_egrul/ext_ru_egrul]"
block_neardupe,"УЛ. МЯСНИЦКАЯ Д.30/1/2 СТР.1, Г.МОСКВА, 101000","УЛ. МЯСНИЦКАЯ Д. 30/1/2 СТР. 2, Г.МОСКВА, 101000",false,STRONG,unit_differs,Same street and house number but different building (СТР.1 vs СТР.2). [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"ПЕР КРИВОКОЛЕННЫЙ Д. 4 СТР. 5, Г.МОСКВА, 101000","ПЕР. КРИВОКОЛЕННЫЙ Д.5 СТР.4, Г.МОСКВА, 101000",false,STRONG,house_number_differs,"House and building numbers swapped, referring to different buildings. [ext_ru_egrul/ext_ru_egrul]"
